
46.0718261,11.1404686,restaurant,,Pizzeria Al Villaggio,,,
46.1096102,11.1402622,restaurant,,Il bosco incantato,,,
46.0674055,11.1243864,restaurant,,Dalla Sora Giovanna,"Mo-Sa 12:00-15:00, 19:00-23:00",,
46.0662670,11.1229923,restaurant,,Trattoria Al Tino,,,
46.0659754,11.1238802,restaurant,,Trattoria Al Mercato,,,
46.0658302,11.1236344,restaurant,fish;pizza,Borgo Nuovo Trento,,,
46.0752383,11.1251318,restaurant,pizza;fish;regional,Pizzeria Vesuvio,"Mo,We-Su 12:00-14:30,18:00-02:00; Tu off",yes,
46.0647702,11.1234130,restaurant,,Birreria Pizzeria Pedavena,"Mo,We 09:00-24:00; Tu 00:00-00:30; Th,Fr 00:00-00:30,09:00-24:00; Sa,Su 00:00-01:00,09:00-24:00",,
46.0644782,11.1232307,restaurant,italian;regional,Trattoria al Volt,"12:00-15:00,19:30-24:00",,
46.0707264,11.1246538,restaurant,pizza,Pizzeria Primavera,,,
46.0647594,11.1504525,restaurant,pizza,Pizzeria OroStube,,,
46.0661234,11.1548195,restaurant,pizza,Pizzeria Salesà,,,
46.0753126,11.1378543,restaurant,pizza,Pizzeria Quattro Stagioni,Tu-Su 12:00-14:00; Tu-Su 18:30-23:00,,
46.0939699,11.1305891,restaurant,indian;pizza;regional,Ristorante Ai Canopi,"Mo-Su 11:30-14:30, 18:00-23:30",,
46.0475076,11.1261306,restaurant,,Niky's,Mo-Su 07:00-23:00;Su 17:00-23:00,,
46.0560043,11.1314732,restaurant,italian,Ristorante Loto S.r.l.,,,
46.0563197,11.1287617,restaurant,pizza,Blue Sax,Su Off,,
46.0690767,11.1186710,restaurant,chinese,Sapori d'Asia,,,
46.0406051,11.1329032,restaurant,indian;italian;pizza,La Terrazza,"Mo-Su 11:30-14:30,17:30-23:30",,
46.0649950,11.1141049,restaurant,fish;pizza;barbecue,Sapori Mediterranei,"Tu-Su 12:00-14:30,19:00-23:30",,
46.0665687,11.1171685,restaurant,pizza,Pizzeria da Albert,,,
46.0657418,11.1212440,restaurant,pizza,Pizzeria Tetley's,"Mo-Su 18:00-24:00; Th 07:00-14:00,18:00-24:00",,
46.0655854,11.1222669,restaurant,italian;regional,Orso Grigio,"Mo-Sa 12:00-14:30,19:30-22:30; Su Off",yes,no
46.0635732,11.1310495,restaurant,pizza;regional;breakfast;coffee_shop;bavarian;italian;italian_pizza;local;german;friture;seafood;ice_cream;pasta;chicken;sausage;cake;tea,Ristorante Pizzeria Doc,"Mo-Fr 08:30-14:30, 18:00-00:00; Sa-Su 17:00-00:00",,
46.0377468,11.1053814,restaurant,pizza,Pizzeria da Mimmo,,,
46.0474674,11.1451618,restaurant,indian,Ristorante Bar Pizzeria,,,
46.0668061,11.1405959,restaurant,italian,"Trattoria ""Al Parol""",,,
46.0675785,11.1202669,restaurant,,Ai Vicoli,Su Off,,
46.0760979,11.1240728,restaurant,pizza,Ristorante Pizzeria Nuova Castelli,"Mo-Fr 12:00-14:30,18:30-23:30; Sa,Su 18:30-23:30",yes,
46.0719552,11.1244405,restaurant,pizza;regional,Ristorante Pizzeria Green Tower,"Tu-Su 12:00-14:30,19:00-02:00; Sa 19:00-02:00",yes,yes
46.0688418,11.1215699,restaurant,neapolitan;pizza;fish,Ristorante Pizzeria Chistè,Mo-Su 11:30-23:30,yes,
46.0683381,11.1198472,restaurant,regional;pizza,Rosa D'Oro,"Mo-Sa 12:00-14:30,19:00-24:00",,
46.0674557,11.1178820,restaurant,chinese;japanese;thai,Orient,,,
46.0669201,11.1206370,restaurant,pizza,Al Duomo,,,
46.0701955,11.1250694,restaurant,italian,Antica Trattoria Due Mori,,,
46.1385343,11.1139574,restaurant,pizza;regional,Pizzeria Corona,,,
46.1400657,11.1114152,restaurant,,Pizzeria Dolomiti,,,
46.0685089,11.1234058,restaurant,,L'angolo di Ste,,,
46.0697703,11.1254356,restaurant,pizza;regional,Alla Grotta,"Mo-Sa 12:00-14:30,18:00-24:00",yes,yes
46.0710994,11.1258433,restaurant,pizza;italian,Alla Mostra,,,
46.0685346,11.1237250,restaurant,pizza;regional,Ca' dei Gobj - Ristorante Birreria,"Mo-Su 11:30-14:00,18:30-22:00",,
46.0737011,11.1341996,restaurant,pizza,Pizzeria Laste,"Mo-Su 11:30-14:00,18:30-23:00; Tu off",,
46.0710082,11.1223206,restaurant,italian,Clesio,,,
46.1385894,11.1043856,restaurant,japanese,Sushi Koi,,,
46.0642247,11.0963426,restaurant,italian,Osteria San Rocco,"Tu-Sa 12:00-14:30,19:00-22:00; Mo off",,
46.0707584,11.1240341,restaurant,regional,Ristorante al Vò,,,
46.0669357,11.1202703,restaurant,,Le due spade,,,
46.0747578,11.1238639,restaurant,italian;pizza;regional,Ristorante/Pizzeria Petrarca,,,
46.0667076,11.1291772,restaurant,kebab;pizza,Mamma Mia,,,
46.0673691,11.1208671,restaurant,,Scrigno Del Duomo,,,
46.0614959,11.1246535,restaurant,japanese,Fujiyama,,,
46.0654200,11.1231685,restaurant,,Ristorante Patelli,,,
46.0679394,11.1190746,restaurant,,Il Simposio,"Tu-Fr,Su 18:00-01:00; Fr,Sa 18:00-02:00",,
46.0732824,11.1242370,restaurant,italian;pizza,Bouganville,,,
46.0694744,11.1252167,restaurant,regional,Osteria il Cappello,"Mo-Sa 12:00-14:00,19:30-22:00",,
