@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
43.5069955,16.4325793,restaurant,italian,Bokamorra,,,
43.5071909,16.4420663,restaurant,burger;regional;sandwich,Vege Fast Food,Mo-Su 09:00-22:00,yes,yes
43.5007674,16.4499065,restaurant,,Lanterna,,,
43.4984050,16.5353875,restaurant,,"Konoba ""IN""",,,
43.4955312,16.5367749,restaurant,,"Restoran ""Eden""",,,
43.4952461,16.5386417,restaurant,,"Restoran ""Fabio""",,,
43.5137457,16.4409564,restaurant,,Kavana i restoran Perivoj,,,
43.5232386,16.4335682,restaurant,,Lora grill,,,
43.5089646,16.4391994,restaurant,regional;croatian,No Stress,,,
43.5115228,16.4363986,restaurant,pizza,Pizzeria Kaleta,,,
43.5095165,16.4394006,restaurant,seafood;croatian,Villa Spiza,Mo-Sa 12:00-24:00,,
43.5128817,16.4724977,restaurant,,Blue Sky,,,
43.5132574,16.4721835,restaurant,,Bolero,Mo-Su 08:00-22:00,,
43.5339758,16.4989245,restaurant,,Pećenje Janjaca odojaka,,,
43.5093362,16.4383369,restaurant,,Bokeria,,,
43.5089569,16.4398367,restaurant,,Uje Oil Bar,,,
43.5108243,16.4370229,restaurant,italian_pizza;croatian,Teatrino,,,
43.5082150,16.4397700,restaurant,,Temple Food Bar,,,
43.5087659,16.4388468,restaurant,burger;croatian;italian,BEPA!,,,
43.5053360,16.4830433,restaurant,mediterranean;pizza,Konoba Dalmatino,Mo-Su 10:00-00:00,,
43.5097007,16.4432561,restaurant,regional,Šug Restaurant,Mo-Sa 08:00-23:00,,
43.5085065,16.4724280,restaurant,chinese,Asia,11:00-24:00,,
43.5027301,16.5208742,restaurant,,Kaša grill bar,,,
43.5097278,16.4384556,restaurant,mexican,To Je Tako,May-Sep Mo-Su 11:00-02:00; Oct-Apr Mo-Su 11:00-24:00,,
43.5090638,16.4408259,restaurant,,Bukanero,24/7,,
43.5090916,16.4407224,restaurant,pasta;croatian;pizza,Portas,Mo-Su 11:00-00:00,,
43.5067966,16.4402678,restaurant,,Pasta Factory,,,
43.5085940,16.4380380,restaurant,,Piccolo,Mo-Su 08:00-00:00,,
43.5083337,16.4372062,restaurant,,Brasserie 07,,,
43.5093497,16.4375143,restaurant,,Corto Maltese,,,
43.5098585,16.4363874,restaurant,croatian,Art i Čok,,,
43.5047000,16.4511922,restaurant,,Bistro Chiba,,,
43.4982548,16.5358499,restaurant,,L’Aroma Restaurant,Mo-Su 07:00-24:00,,
43.5439752,16.4674877,restaurant,,Gurman,,,
43.5027074,16.5281722,restaurant,,Horus,,,
43.5178833,16.5578427,restaurant,,Mlin,,,
43.5193083,16.5594822,restaurant,,Familija,,,
43.5011359,16.5347472,restaurant,italian,Konoba Perun,,,
43.5091673,16.4381224,restaurant,balkan;croatian;mediterranean,Kitchen 5,Mo-Su 08:00-00:00,,
43.5064515,16.4881356,restaurant,pizza,Bepina,,,
43.5097562,16.4383426,restaurant,seafood;breakfast;sushi,Maka maka,,,yes
43.5083456,16.4343925,restaurant,croatian,Konoba Fetivi,Tu-Su 12:00-23:00,,
43.5084544,16.4399385,restaurant,,Marta's,Mo-Su 09:00-23:00,,
43.5101813,16.4364304,restaurant,croatian,Zeru,,,
43.5085920,16.4402714,restaurant,croatian,Augubio,,,
43.5382043,16.4495152,restaurant,,Kladi,,,
43.5044925,16.4562505,restaurant,,Ist&Pit,,,
43.5009532,16.4582766,restaurant,,Barkarola,,,
43.5087516,16.4640839,restaurant,,Biser Orijenta,,,
43.5010484,16.5181814,restaurant,,,,,
43.5099647,16.4378934,restaurant,,Daddy Cool,,,
43.5091380,16.4393987,restaurant,regional,GregoLevante,,,
43.5112793,16.4349077,restaurant,croatian;mediterranean,Konoba Babarin,,,
43.5096861,16.4357616,restaurant,croatian,Konoba Insulaner,,,
43.5097923,16.4370597,restaurant,,,,,
43.5515731,16.3771878,restaurant,croatian,Buza Food & coffee,Mo-Su 09:30-00:00,,
43.5031594,16.4459158,restaurant,,Konoba Matoni,,,
43.5084278,16.4402447,restaurant,,Fig,,,
43.5084867,16.4390128,restaurant,,Zinfandel Food and Wine bar,,,
43.5084256,16.4408245,restaurant,,Portofino,,,
43.5008027,16.4521630,restaurant,regional,Maestro Biberon Grill Club,Tu-Su 12:00 - 00:00,,
43.5085724,16.4405209,restaurant,,Konoba Korta,,,
43.5101103,16.4377569,restaurant,,Pikanterija,,,
43.5112198,16.4365163,restaurant,,Veg,,,
43.5093179,16.4376618,restaurant,fish;seafood;vegetarian,Pandora GreenBox,,yes,
43.5088531,16.4410920,restaurant,,Adriatic Sushi & Oyster Bar Split,,,
43.5081827,16.4376985,restaurant,,Adriana,,,
43.5070903,16.4656199,restaurant,,Stari Plac,,,
43.5102970,16.4419311,restaurant,,Kod Joze,,,
43.5094464,16.4376180,restaurant,croatian,DeListes,,,
43.5096796,16.4387820,restaurant,mexican,To Je Tako,,,
43.5157232,16.4254321,restaurant,,Gusar,,,
43.5095774,16.4388287,restaurant,,Mini Bota,,,
43.5331423,16.4923929,restaurant,,Restoran Gašpič,,,
43.5102234,16.4368494,restaurant,barbecue;pasta;seafood,Chops Grill -,Mo-Su 08:00-23:00,,
43.5085241,16.4345496,restaurant,fish;regional,Step by Step,,,
43.5053386,16.4438255,restaurant,mediterranean,Lola,,,
43.5081828,16.4392193,restaurant,,Para Di Soto',,,
43.5085190,16.4343661,restaurant,fish;barbecue;italian,Konoba - pizzeria Feral,,,
43.5029149,16.4457800,restaurant,,Oštarija u Viđakovi,Mo-Su 09:00-24:00,,
43.5016583,16.4492836,restaurant,,,"Tu, Th-Su 13:00-17:00, 20:00-00:00; We 13:00-00:00",,
43.5086392,16.4356501,restaurant,,,Mo-Sa 08:00-00:00,,
43.5063467,16.4431608,restaurant,,Lučac,Mo-Su 12:00-00:00,,
43.5134450,16.4398642,restaurant,,,,,
43.5088875,16.4505331,restaurant,,Aria,,,
43.5209890,16.4339848,restaurant,,Dolis,,,
43.5189623,16.4943568,restaurant,,Olimp centar,,,
43.5086535,16.4348534,restaurant,burger;cake;vegan;vegetarian,,Mo-Su 08:00-00:00,,
