@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
37.9762732,23.7264550,restaurant,greek,Θανάσης,,,
37.9762963,23.7262809,restaurant,greek,Μπαϊρακτάρης,,,
37.9740677,23.7199605,restaurant,,Thissio View,,,
38.0291568,23.8109007,restaurant,greek,Το Βραστο,,,
37.9977691,23.7350375,restaurant,regional,Διόνυσος,,,
37.9920273,23.7267982,restaurant,,Ο Σπεσιαλίστας,,,
37.9807347,23.7678726,restaurant,sushi,SUSHI ONE,,,
37.9166832,23.7077808,restaurant,,Vassili,,,
38.0346223,23.7393227,restaurant,,Ο Λεμονόκηπος,,,
37.9806181,23.7165755,restaurant,sandwich,Το Σαν Φρανσίσκο,,,
37.9867803,23.7438114,restaurant,greek,Κονσερβοκούτι,Mo-Th 12:00-01:00; Fr-Su 12:00-01:30,,
38.0845412,23.7454488,restaurant,,Αμβρακικός,24/7,,
38.0827114,23.7427606,restaurant,,Η Αυλή,,,
38.0260212,23.7481216,restaurant,greek,Ταβέρνα η Βοσκοπούλα,,,
38.0172088,23.7992984,restaurant,,Κουκλάκι,,,
38.0891565,23.7385143,restaurant,greek,O Μπούλιος,,,
38.0048819,23.7194725,restaurant,greek,"Ταβέρνα ""Η ΗΠΕΙΡΟΣ""",,,
38.0248817,23.7929250,restaurant,,Μιχάλης,,,
37.9917062,23.6772579,restaurant,,Ρακαδημία,,,
37.9112455,23.7112122,restaurant,,Beertuoso,,,
37.9650285,23.7430396,restaurant,,Σπονδή,,,
38.0012250,23.6628613,restaurant,,Ταβέρνα Άγγελος,"Su-Fr 12:00-24:00, Sa 12:00-02:00",,
37.9861883,23.7350933,restaurant,regional,Βεργίνα,,,
37.9978837,23.7354549,restaurant,,το Σχολαρχείο της Κυψέλης,,,
37.9974362,23.7354688,restaurant,regional,Οι νοστιμιές της Μαίρης,,,
38.0256826,23.7930382,restaurant,,Αναχίτα,,,
38.0229526,23.7914898,restaurant,,Πολιτικά και απλά,,,
37.9727433,23.7334650,restaurant,sandwich,Ιλιάδα,,,
