@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
41.1917106,16.5778123,restaurant,,Corte degli Aranci,,,
41.1623806,16.7595603,restaurant,italian,La brace nel vicolo,,,
41.1093950,16.8741658,restaurant,chinese,Red Sky Wok,,,
40.9442461,17.3060558,restaurant,pizza,Gioia di Pizza - Pizzeria,,,
41.0502621,16.5622969,restaurant,pizza,Al-Gino-87,,,
41.1634777,16.7526910,restaurant,pizza,La locanda del Corsaro Nero,,,
41.2028640,16.5930498,restaurant,,Pizzeria Cip e Ciop,,,
41.1935202,16.6266973,restaurant,,Villa Astoria,,,
41.2043340,16.6005280,restaurant,pizza,Pizzeria Garibaldi,,,
41.2044569,16.6001819,restaurant,pizza,Pizzeria Desea...de,,,
41.2030710,16.6002059,restaurant,pizza,Pizzeria Happy Dinner,,,
41.1300751,16.5497204,restaurant,pizza,Il Muretto,,,
41.1105381,16.8760883,restaurant,regional,Garden,,,
41.2046164,16.5981856,restaurant,regional,la tavernetta,,,
41.1363961,16.8370910,restaurant,italian,La Caravella,,,
41.1356999,16.8373158,restaurant,italian,Tambone,,,
41.1141261,16.8756861,restaurant,,Pizzeria Lombardi,,,
41.1163320,16.8739060,restaurant,,Ristorante Georgia,,,
41.1300210,16.5484725,restaurant,grill,Steak house,,,
41.1887980,16.6742493,restaurant,italian,La Creperia,,,
41.1883938,16.6699330,restaurant,,Lonada,,,
41.1876760,16.6730680,restaurant,,,,,
41.1883088,16.6744071,restaurant,,,,,
41.1885715,16.6735892,restaurant,,,,,
41.1885999,16.6732467,restaurant,,,,,
41.1892462,16.6729631,restaurant,,,,,
41.1890388,16.6737846,restaurant,,,,,
41.0041367,16.8674175,restaurant,pizza,Pizzeria Castello,,,
41.0039813,16.8772928,restaurant,,I Fuochi,,,
41.0038598,16.8765938,restaurant,pizza,Pizzeria,,,
41.1268731,16.8695110,restaurant,regional,Osteria Alle Travi,,,
41.2008359,16.5977475,restaurant,italian,Pizzeria Happy Day's,,,
41.1985083,16.5969844,restaurant,pizza,Vecchio Gazebo,,,
41.0574405,16.7094114,restaurant,,Sala delle Rose,,,
40.9531182,17.3027751,restaurant,italian,Trattoria Pierino l'inglese,,,
41.1252047,16.8649653,restaurant,regional,Ristorante Opera,,,
41.1062072,16.6637035,restaurant,,Borgo Bontà,,,
40.9986936,16.8673676,restaurant,pizza,Pizzeria Lo Chef,,,
40.9532329,17.2956936,restaurant,,Spaghetti d'Italia,,,
40.9529311,17.2962193,restaurant,,Il vizio pub,,,
41.1154709,16.8741535,restaurant,,Pizzeria il Sottano,,,
41.0470417,16.9214309,restaurant,pizza,iPizza,,,
41.0003002,16.7980349,restaurant,pizza,Al Castello,,,
41.0003553,16.8005914,restaurant,pizza,History Café,,,
41.0005799,16.8004449,restaurant,pizza,Il Nascondiglio,,,
40.9986520,16.7995456,restaurant,pizza,Pizzeria La Gigante,,,
40.9992707,16.7927783,restaurant,pizza,Pizzeria The King,,,
41.0003908,16.7898288,restaurant,italian;pizza,Ristorante Pizzeria Albatros,,,
40.9966583,16.8018051,restaurant,italian;pizza,Ristorante Pizzeria Piccadilly,,,
41.0051664,16.8014725,restaurant,italian;pizza,Ristorante Pizzeria Spada Aurora,,,
41.0004166,16.7993093,restaurant,pizza,I Cinque Monelli,,,
41.1883047,16.6698189,restaurant,pizza,Rocket,,,
41.0966773,16.8410274,restaurant,,Terranobile,,,
41.1103008,16.8800653,restaurant,,,,,
40.9961797,17.2226019,restaurant,,Zanzipizza sea food,,,
40.9962738,17.2199126,restaurant,,Mint,,,
40.9988135,17.2108482,restaurant,,Plenilunio Punta Paradiso Beach Bar,"Mo-Su 00:00-02:00,19:00-24:00",,
41.1076172,16.8757605,restaurant,,Pizzeria Blu Fantasy,,,
41.2293585,16.5369552,restaurant,,Brezza Tra Gli Ulivi,,,
41.1039964,16.8760209,restaurant,,,,,
41.1035556,16.8827419,restaurant,,,,,
41.1259877,16.8728927,restaurant,,,,,
41.1283293,16.8746254,restaurant,,,,,
41.1170619,16.8782161,restaurant,pizza,Pizzeria La Tana,,,
41.1112382,16.8766600,restaurant,pizza,L'incontro,,,
41.1187968,16.8848396,restaurant,pizza,Ghiribizzo,,,
41.1150786,16.8730672,restaurant,asian,Ramen a mano - Ristorante millegusti,,,
41.1124911,16.8712771,restaurant,pizza,Il Chiodo Fisso,,,
41.1266639,16.8713957,restaurant,italian;local;seafood,Vini e Cucina,,,
41.0029882,16.9866119,restaurant,,,,,
41.0310787,16.5383076,restaurant,,Park Hotel Elizabeth,,,
40.9868840,16.6170210,restaurant,,Agriturismo Pilapalucci,,,
41.1895875,16.6679672,restaurant,,,,,
41.1925198,16.6342005,restaurant,,L'Adriatico,,,
41.1937057,16.6173156,restaurant,,La Pineta,,,
41.1924125,16.6334585,restaurant,,La Playa del Sol,,,
41.0693437,16.9316912,restaurant,pizza,,,,
41.1256562,16.8660636,restaurant,pizza,Frà Bo,,,
41.1164426,16.8773939,restaurant,pizza,Donato,,,
41.1148293,16.8683660,restaurant,pizza,"Pizzeria ""La Chicca""",,,
41.1060696,16.6900124,restaurant,regional,Il Plancheto,,,
41.1061900,16.6901677,restaurant,pizza,Il Patriarca,,,
41.1527768,16.7691728,restaurant,pizza,Kiss,,,
41.1602055,16.7669388,restaurant,,Al Paradise,,,
41.1064016,16.9229249,restaurant,italian,Pizzeria GM,,,
41.1265475,16.8755171,restaurant,,Barion,,,
41.1170585,16.8924923,restaurant,pizza,Pizzeria sotto le stelle,,,
41.1230223,16.8733530,restaurant,pizza,giampà,,,
40.9953242,17.2182666,restaurant,pizza,Al Buco Preferito,,yes,yes
40.9970655,17.2172048,restaurant,seafood,Meraviglioso,,,
41.1044281,16.8790301,restaurant,,,,,
41.1295490,16.8681716,restaurant,mediterranean,Mediterranea,,,
40.9967489,17.2194108,restaurant,,La Balconata Follie & Drinks,,,
41.1287403,16.8718049,restaurant,,La Uascezze,,,
40.9969251,17.2162656,restaurant,,Braceria dello Sport,,,
41.1231467,16.8638015,restaurant,,Terranima,,,
40.9933314,17.2199353,restaurant,,Leo's Braceria,,,
41.1253314,16.8706064,restaurant,,Piccinni 28,"12:30-15:30,19:30-01:30",,
41.1282273,16.8711402,restaurant,,Osteria del Borgo Antico,,,
41.1292997,16.8696161,restaurant,,Le Arpie,,,
41.1268137,16.8665488,restaurant,,Shodai,,,
41.1905491,16.5350667,restaurant,,agriturismo la ferrovia,,,
41.1361898,16.8260646,restaurant,pizza,Pizzeria Al Ponte,,,
41.1388134,16.8187578,restaurant,pizza,Pizzeria Rosa dei venti,,,
41.1364752,16.8261677,restaurant,pizza,Pizzeria Da Cosimo,,,
41.0421316,16.8527359,restaurant,pizza,Variety,18:00-23:30,,
41.0620292,17.0919743,restaurant,friture;grill;fish;seafood;mediterranean;local;barbecue;diner,Ministero della Brace,,,
41.0742444,16.8565131,restaurant,"Antipasti,_primi,_secondi,_pizza",Pizza E Core,19:30-01:00,,
41.1358099,16.8334801,restaurant,,San Francesco Alla Rena,,,
41.1102783,16.8693772,restaurant,,l'Albero Che,,,
41.1064423,16.8530757,restaurant,"ricercata,_pizzeria_e_rosticceria",Giotto- chef all'opera,"12:30-15:00,18:30-23:00",,
41.1067465,16.8532707,restaurant,pizza,Le Véronique Poggiofranco,"12:30-15:00,19:30-01:30",,
41.1282238,16.8731940,restaurant,greek,Gyrosteria Iannis,"12:00-16:30,18:30-00:30",,
41.1281819,16.8728547,restaurant,regional;pizza,Antico Molo,18:00-02:00,,
41.1268445,16.8642539,restaurant,regional;pizza,Da Cla (I sapori di casa nostra),"12:30-15:00,19:30-20:30",,
41.0211675,16.9288036,restaurant,pizza,L'antico Arco,,,
41.0425324,16.8517048,restaurant,pizza,Pizzeria La Mammola,Mo-Fr 18:30-22:30; Sa 18:30-23:30,,
41.1382070,16.8407825,restaurant,,L'alchimia dei sapori,,,
41.1390523,16.8418860,restaurant,,Pizzeria Santa Lucia,,,
41.1366205,16.8448794,restaurant,,Pizzeria Provoletta conte,,,
41.1389325,16.8412431,restaurant,,pizzeria,,,
40.9534047,17.3019066,restaurant,,Il Guazzetto,,,
40.9958168,17.2173801,restaurant,seafood;regional;pizza,La Terrazza,,,
41.1185183,16.8871657,restaurant,pizza,Fantasy Pizza,,,
41.0403521,16.8266996,restaurant,slow_food,La Campagnola,,,
41.1281945,16.8724410,restaurant,italian_pizza,Pizzeria Buenallegre,,,
41.0036765,16.9101241,restaurant,,Villa casale,,,
