@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
50.0967194,14.4031924,restaurant,czech;burger,Na Hradčanské,Mo-Su 11:00-24:00,,
50.0880711,14.4155827,restaurant,regional,U Rudolfina,,,
50.0817939,14.4132293,restaurant,,Parnas,,,
50.0686298,14.4443187,restaurant,,Viniční altán,,,
50.0913578,14.4104523,restaurant,,Na Klárově,Mo-Su 11:00-23:00,,
50.0911894,14.4106469,restaurant,,Trinidad,,,
50.1077899,14.4366214,restaurant,,Na Kovárně,,,
50.1064654,14.3868968,restaurant,,Na Kotlářce,Mo-Sa 11:00-24:00; Su 11:00-23:00,,
50.0811257,14.4067463,restaurant,regional,Kolkovna Olympia,,,
50.1067560,14.4923282,restaurant,,Kozlovna Na Ráně,Mo-Su 10:00-24:00,,
50.0990544,14.3961439,restaurant,,U Pošty,,,
50.1058081,14.4917197,restaurant,,Kovářská,,,
50.1060422,14.4911548,restaurant,,U Čížků,,,
50.0801678,14.4140260,restaurant,,Osvěžovna,,,
50.0784101,14.4144301,restaurant,lebanese;arabic,Klub cestovatelů,Mo-Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00,,
50.0775723,14.4144914,restaurant,vietnamese;asian,Yôri,Mo-Su 11:00-22:00,,
50.0771295,14.4145084,restaurant,,Orlik Restaurant,,,
50.0764606,14.4143056,restaurant,vietnamese,Wok & Sushi,,,
50.0509104,14.4415362,restaurant,,Pizzeria di Carlo,,,
50.0734104,14.4141450,restaurant,pizza,Pizzeria Fresco Vento,,,
50.0403362,14.4104117,restaurant,,Na Jezerce,Mo-Su 11:00-22:00,,
50.0754604,14.4418070,restaurant,italian,Per Te,Mo-Su 11:00-23:00,,
50.0823878,14.4587932,restaurant,thai;pizza,Pho Olšanka,,yes,
50.0798560,14.4049694,restaurant,,Meduzzy,,,
50.0990756,14.4338613,restaurant,,Domažlická jizba,,,
50.0604465,14.4275147,restaurant,,U Smrťáka,,,
50.0630947,14.4300752,restaurant,thai,Yam Yam,,,
50.0779481,14.4605819,restaurant,,Na Křižovatce,"Mo-Fr 11:00-24:00; Sa,Su 11:00-23:00",,
50.0775321,14.4586496,restaurant,,U Tří prasátek,Mo-Sa 11:00-01:00; Su 12:00-00:00,,
50.0765376,14.4501925,restaurant,burger,Mozaika Burger & Co.,,,
50.0771978,14.4464371,restaurant,pizza,Amuni Pizzeria,Mo-Su 12:00-22:00,,
50.0773800,14.4555843,restaurant,regional,Bulvár,Mo-Su 11:00-23:00,,
50.0823021,14.4576402,restaurant,regional,Plzeňka Olše,Mo-Su 11:00-23:30,,
50.1244166,14.4558176,restaurant,,Kobyla,Mo-Sa 11:00-24:00; Su 11:00-23:00,,
50.0769405,14.4614081,restaurant,,Let's Meat!,Mo-Sa 11:00-23:00,,
50.0784004,14.4351063,restaurant,,Vinohradská hospůdka,Mo-Su 11:00-23:00,,
50.0994444,14.3371938,restaurant,czech;burger,Šárka,Oct-Apr 11:00-22:00; May-Sep 11:00-23:00,,
50.0984798,14.3404402,restaurant,,Za Pět dvanáct,11:00-23:00,,
50.0988921,14.3452613,restaurant,,Kaštan,Mo-Su 11:00-23:00,,
50.1070422,14.3742734,restaurant,pizza,Pizzeria Siesta,,,
50.1040698,14.3726155,restaurant,,Hanspaulka,"Mo-Th,Su 11:00-23:00; Fr,Sa 11:00-24:00",,
50.0765588,14.4150541,restaurant,,U Matějíčků,,,
50.0762653,14.4151818,restaurant,,Nova Pinta,,,
50.0760587,14.4082900,restaurant,,Nová paluba,,,
50.0761499,14.4059967,restaurant,chinese,Andělský újezd,,,
50.0774480,14.4044438,restaurant,tapas,Tapas bar Miró,,,
50.0775857,14.4044277,restaurant,regional,Pivnice U Dělového kříže,,,
50.0779437,14.4044599,restaurant,pizza;pasta;burger,U Staré pece,,,
50.0864535,14.3903469,restaurant,,Bellavista,Mo-Su 11:00-24:00,,
50.0871088,14.3888007,restaurant,,Velká klášterní restaurace,Mo-Su 10:00-22:00,,
50.1077321,14.4024325,restaurant,,U Pramene,Mo-Su 11:00-23:00,,
50.0996558,14.4043915,restaurant,regional,U Viléma,"Mo-Sa 11:00-24:00, Su 11:00-22:00",,
50.1056638,14.3891949,restaurant,pizza,La fontanella,,,
50.0888320,14.4857683,restaurant,,Stará promiň,,,
50.1044460,14.3961949,restaurant,,U Pětníka,,,
50.1031985,14.3982842,restaurant,,Hostinec staré zátiší,Mo-Su 10:00-22:00,,
50.1025845,14.4002443,restaurant,greek,Taverna Kavala,,,
50.1026796,14.4006102,restaurant,,Hospůdka za školou,,,
50.1015260,14.4161861,restaurant,,,,,
50.0993786,14.4222707,restaurant,vietnamese,Phó U Letné,,,
50.0922149,14.4173958,restaurant,,Staroměstský Pilíř,Mo-Su 09:00-22:00,,
50.0872945,14.4152587,restaurant,regional,Kozlovna Apropos,Su-Th 11:00-23:30; Fr-Sa 11:00-00:30,,
50.0773332,14.4156965,restaurant,argentinian,Gran Fierro,Mo-Fr 11:30-00:00; Su-Sa 12:00-00:00,,
50.0782279,14.4162789,restaurant,,Bokovka,,,
50.0793639,14.4165235,restaurant,local;czech;burger,U Matěje Kotrby,Mo-Su 11:30-23:30,,
50.0788978,14.4169761,restaurant,czech;regional,U Fleků,Mo-Su 10:00-23:00,,
50.0780465,14.4180801,restaurant,chinese,Zářivá perla,,,
50.0778796,14.4183545,restaurant,regional,Česká Myslíkova restaurace,,,
50.0972224,14.4075106,restaurant,sushi,Mash Hana,Tu-Fr 11:30-15:00; Tu-Fr 17:30-22:30; Sa 11:30-22:30,,
50.0995587,14.3950493,restaurant,,Evropa,Mo-Th 11:00-22:00;Fr 11:00-15:00,,
50.0828815,14.4580299,restaurant,,Hotel Olšanka,"Mo-Su,PH 00:00-24:00",,
50.1106494,14.3937834,restaurant,,Pod Juliskou,,,
50.1068533,14.3949796,restaurant,regional,U Topolů,Mo-Su 11:00-24:00,,
50.0602549,14.5061845,restaurant,regional,Pivnice U Švehly,,,
50.0937561,14.4773087,restaurant,,Hospůdka U bazénu,,,
