
51.4846465,-3.2006304,restaurant,,Bully's,"We-Th 17:30-21:00; Fr 17:30-20:30; Sa 12:00-15:00, 17:30-21:00; Su 12:00-15:30",,
51.4941147,-3.1646478,restaurant,,Anna Loka,Mo-Fr 10:30-22:00; Sa 09:30-22:00; Su 09:30-17:30,,only
51.4804471,-3.1792832,restaurant,italian,Cafe Citta,,,
51.4810343,-3.1811526,restaurant,,Greazy Vegan,Mo-Su 12:00-21:00,,only
51.5466743,-3.2075657,restaurant,steak_house,Miller and Carter,,,
51.4769791,-3.1766479,restaurant,fish,Le Monde,,,
51.4769345,-3.1765941,restaurant,,Peppermint,,,
51.4762511,-3.1767558,restaurant,brazilian,Viva Brazil,Mo-Su 12:00-00:00,,
51.4828796,-3.1788602,restaurant,regional,Grey,Mo-Fr 08:00-22:00; sa-su 11:00-22:00,,
51.4804405,-3.1783941,restaurant,pizza,Real Italian Pizza,,,
51.5067836,-3.2285204,restaurant,indian,Salkaara,"Mo-Su 12:00-14:00, 17:00-23:00",,
51.5118322,-3.2179200,restaurant,,Indian Express,,,
51.5117588,-3.2177805,restaurant,chinese,Glass of Bandol,,,
51.5116669,-3.2176249,restaurant,,Pizzeria Villagio,,,
51.5116987,-3.2175525,restaurant,,lolfa Thai lounge,,,
51.4713346,-3.1839873,restaurant,indian,Vegetarian Food Studio,Tu-Sa 11:00-22:00; Su 11:00-20:00,only,
51.4966799,-3.1814721,restaurant,italian,Svago Italian,"Tu-Sa 12:00-14:30, 17:30-22:30",,
51.4965551,-3.1812188,restaurant,indian,Mowgli's,,,
51.5136769,-3.2207683,restaurant,indian,Mowgli's Indian Restaurant and Takeaway,,,
51.5137629,-3.2208943,restaurant,indian,The India Gate,,,
51.4809776,-3.1805318,restaurant,,The Potted Pig,,,
51.5114121,-3.2174880,restaurant,,The Brook Bistro,,,
51.4807030,-3.1804406,restaurant,italian,Zizzi,,,
51.4794989,-3.1731326,restaurant,pizza,The Stable,mo-th 11:30-23:00; fr-sa 11:30-23:00; su 11:30-23:00,,
51.4793390,-3.1740034,restaurant,pizza,PizzaExpress,,,
51.4787410,-3.1760444,restaurant,,Giovanni’s Restaurant,,,
51.5038925,-3.1975857,restaurant,indian,Juboraj Express,,,
51.4986759,-3.1932395,restaurant,,Oz Urfa,Mo Off; Tu-We 14:00-22:00; Th-Sa 14:00-23:00; Su 14:00-22:00,,
51.4985911,-3.1931600,restaurant,chinese,Long Fang Kitchen,Mo Off; Tu-Fr 12:00-24:00; Sa 14:00-24:00; Su 14:00-24:00,,
51.4806513,-3.1789166,restaurant,burger,Honest Burgers,"Mo-Sa 11:30-23:00, Su 11:30-22:00",,
51.4944157,-3.1658624,restaurant,sushi,Sushi Life,,,
51.4943592,-3.1658944,restaurant,pizza,Anatoni's,,,
51.4633599,-3.1652988,restaurant,italian,Zizzi,,,
51.4633789,-3.1651387,restaurant,,Bayside Brasserie,,,
51.4633957,-3.1649797,restaurant,,Bellini's,,,
51.4633344,-3.1650489,restaurant,british,Cosy Club,,,
51.4632704,-3.1648561,restaurant,,Signor Valentino,,,
51.4655981,-3.1647676,restaurant,italian,Giovanni's in the Bay,,,
51.5033834,-3.1923853,restaurant,chinese,Silver Palace,Mo 17:00-23:30; We-Su 17:00-23:30,,
51.5032971,-3.1915836,restaurant,portugese,Tuga Restaurant,Mo Off; Tu-Sa 13:00-23:00; Su 13:00-22:00,,
51.5022850,-3.1901322,restaurant,chinese,The Little Lantern,,,
51.5021878,-3.1899784,restaurant,indian,Blue Garlic,,,
51.5017371,-3.1892798,restaurant,indian;bangladeshi,Panama,,,
51.5016644,-3.1888288,restaurant,indian,Mint & Mustard,,,
51.5016366,-3.1887822,restaurant,indian,Chaist,,,
51.5006377,-3.1871106,restaurant,indian,Chillies,,,
51.5029678,-3.1912602,restaurant,british,Society Standard,Mo-Th 10:00-23:00; Fr-Sa 10:00-00:00; Su 10:00-22:00,,
51.5026040,-3.1906194,restaurant,french,The Pot Bistrot,"Mo Off; Tu Off; We 17:00-22:00; Th-Fr 11:00-15:00,18:00-22:00; Sa 10:00-14:00,18:00-22:00; Su 10:00-15:00",,
51.5003395,-3.1866133,restaurant,greek,Aegean,,,
51.5027930,-3.1905772,restaurant,welsh;british,Bodlon Kitchen,Mo-Sa 09:00-17:00; Su Off,,
51.5027145,-3.1904430,restaurant,chinese,Great China,Mo-Su 17:00-22:30,,
51.5026149,-3.1902854,restaurant,turkish,Longa Turkish Cafe,Mo 09:00-16:00; Tu-We Off; Th-Sa 09:00-16:00; Su 09:00-15:00,,
51.4958383,-3.1651968,restaurant,greek,SaraZtro,Mo-Sa 11:30-22:00; Su off,,
51.4949690,-3.1657678,restaurant,noodle,Wok to Walk,,,
51.4949270,-3.1657966,restaurant,,Troy Meze Bar,,,
51.4947116,-3.1659370,restaurant,italian,La Vita,,,
51.4849199,-3.1756275,restaurant,,Park House Restaurant & Wine Bar,,,
51.4858035,-3.2002034,restaurant,,The Lazy Leek,,,only
51.4834527,-3.1733036,restaurant,,Greens Vegan,,,only
51.4914762,-3.1807004,restaurant,,Wild Thing,,,only
51.4807250,-3.1792457,restaurant,,MOTHER NATURE,,,yes
51.4816164,-3.1963825,restaurant,noodle,wiwo noodle bar,,,
51.4819743,-3.1689411,restaurant,,The Clink,"Mo-We 09:00-11:00,12:00-15:00; Th-Sa 09:00-11:00,12:00-15:00,18:30-21:00; Su 12:00-15:00",,
51.4783288,-3.1753939,restaurant,british,The Ivy,,,
51.4781348,-3.1749456,restaurant,mexican,Wahaca,,,
51.4807667,-3.1714981,restaurant,steak_house,Steak of the Art,Tu-Sa 12:00-22:00,,
51.4820032,-3.1964706,restaurant,catalan,La Cuina,,,
51.4798114,-3.1763822,restaurant,steak,Miller & Carter,,,
51.4792521,-3.1743422,restaurant,chicken;portuguese,Nando's,,,
51.4792955,-3.1741732,restaurant,italian,Prezzo,,,
51.4793754,-3.1738615,restaurant,american,Frankie & Benny's,,,
51.4793880,-3.1743011,restaurant,american,Ed's Easy Diner,,,
51.4796102,-3.1759529,restaurant,british,Cosy Club,,,
51.4900425,-3.1698415,restaurant,steak_house,Steakout,,,
51.4923107,-3.1713723,restaurant,thai,Moo Moo Thai Tapas,,,
51.4924742,-3.1723040,restaurant,,Sticky Fingers,"Mo-Th,Su 17:00-23:00; Fr,Sa 17:00-00:00",,
51.4931078,-3.1718894,restaurant,indian,Mama's Indian Takeaway,,,
51.4930176,-3.1718610,restaurant,chinese,The Orient Express,Mo-Tu off; We-Su 17:00-23:00,,
51.4927476,-3.1716938,restaurant,italian,Frankies Pizzeria,,,
51.4932544,-3.1730854,restaurant,chinese,Lucky Chef,Su-Th 16:45-23:30; Fr-Sa 16:45-00:00; We off,,
51.4883751,-3.1678503,restaurant,mediterranean,Deli Fuego,Mo-Su 09:00-23:00,,
51.4954499,-3.1651817,restaurant,mediterranean;juice,Jasmin Restaurant,Su-Th 11:00-23:00; Fr-Sa 10:00-23:30,,
51.4951548,-3.1653755,restaurant,burger,Luna's Vegan Corner,Mo-Tu off; We-Sa 17:00-20:00; Su 12:00-15:00,,yes
51.4942500,-3.1653223,restaurant,italian,Romeat,,,
51.4951132,-3.1654023,restaurant,indian;curry,The Himalaya,,,
51.4941617,-3.1628515,restaurant,pizza,Scaramantica Pizzeria,,,
51.4940175,-3.1655876,restaurant,indian,Tandoori Mahal,,,
51.4815347,-3.2001986,restaurant,turkish;bbq,SEN BBQ,,,
51.4947636,-3.1770315,restaurant,lebanese,Mini Restaurant,Mo-Sa 17:00-23:00; Su 17:00-22:00,,
51.4858346,-3.1657134,restaurant,italian,Giardini Di Sorrento,,,
51.4872050,-3.1593507,restaurant,chinese,Golden House,,,
51.4863643,-3.1999771,restaurant,,Thomas by Tom Simmons,,,
51.4859256,-3.1997167,restaurant,indian,The Cinnamon Tree,Tu-Sa 17:30-23:00; Su 16:30-22:00,,
51.4889483,-3.2017951,restaurant,chinese,Bamboo Garden,,,
51.4851724,-3.2013394,restaurant,,Heaneys,,,
51.4852578,-3.2015681,restaurant,italian;pizza,Stefano's Italian Restaurant & Pizzeria,Mo-Sa 17:00-21:00; Su 12:00-15:00,,
51.4813971,-3.1976688,restaurant,indian,Purple Poppadom,Tu-Sa 17:00-23:00; Su 13:00-21:00,,
51.4814433,-3.1976464,restaurant,greek,The Athenian Tree,Mo-We 17:00-21:30; Th 16:00-21:30; Fr-Sa 14:00-21:30,,
51.4815463,-3.1960092,restaurant,korean,Kimchi,,,
51.4800652,-3.1805365,restaurant,spanish,Asador 44,,,
51.4814536,-3.1972775,restaurant,indian,Indo Cymru Restaurant,,,
51.4813968,-3.1963259,restaurant,italian,The Italian Way,,,
51.4813862,-3.1962474,restaurant,polish,Bread & Salt,Tu-Th 13:00-22:00; Fr-Sa 13:00-23:00; Su 13:00-21:00,,
51.4813759,-3.1961720,restaurant,indian,Mattancherry,,,
51.4813558,-3.1960237,restaurant,turkish,Mira Restaurant,,,
51.4813456,-3.1959487,restaurant,latin_american,vivo Latino,,,
51.4814298,-3.1953254,restaurant,indian;indonesian,Eurasian Tandoori,,,
51.4813500,-3.1948567,restaurant,chinese,Old Sichuan,,,
51.4816772,-3.1878853,restaurant,,Kindle,Tu 17:00-23:30; We-Su 12:00-23:30,,
51.4764243,-3.1844479,restaurant,asian,Wokker Shaker,Mo-Sa 17:00-23:00,,
51.4764160,-3.1843716,restaurant,pizza,Eleven Ten Pizza Company,We-Su 12:00-21:30,,
51.4642012,-3.1650695,restaurant,asian,Duchess of Delhi,,,
51.5429172,-3.2086167,restaurant,,Manor Parc Country Hotel & Restaurant,,,
51.5242137,-3.1469863,restaurant,chinese,Good Fortune,,,
