@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
53.3373869,-6.2628815,restaurant,,,,,
53.2870970,-6.1225997,restaurant,,The Cookbook Cafe,,,
53.2866452,-6.1217036,restaurant,,Daniel's,,,
53.2861912,-6.1187165,restaurant,,O'Dells,,,
53.3502119,-6.2748187,restaurant,ramen,Soup 2,,,
53.3547067,-6.2634715,restaurant,,The candy cafe,,,
53.3518257,-6.2633561,restaurant,,Kingfisher Restaurant,,,
53.3232159,-6.2497611,restaurant,italian;pizza,Pizza Yard,Mo-Su 17:00-22:00,,
53.3404691,-6.4321849,restaurant,,Di Bella,,,
53.3404050,-6.4323780,restaurant,pizza,Pizza Hut,,,
53.3317256,-6.2159409,restaurant,,Browne's,,,
53.2931403,-6.1383190,restaurant,indian,Shakira Balti House,Mo-Su 17:30-24:00,,
53.2895428,-6.1299203,restaurant,sushi,Michi Sushi,off; Tu-Su 12:00-22:00,,
53.3238297,-6.2652564,restaurant,italian,Manifesto,,,
53.3363253,-6.2634876,restaurant,indian,Saagar,,,
53.2885791,-6.1978156,restaurant,indian,Monsoon,mo-su 16:00-22:30,,
53.3045603,-6.2342950,restaurant,,Golden Olive,,,
53.3005438,-6.1764171,restaurant,burger,Flash Harry's,Mo-Th 12:00-23:30; Fr-Sa 12:00-02:30; Su 12:30-23:00,,
53.3476654,-6.2634210,restaurant,,Burdock's,,,
53.3473412,-6.2655602,restaurant,mexican,Boojum,,,
53.3397153,-6.2611924,restaurant,american,TGI Friday's,Su-Th 12:00-22:00; Fr-Sa 12:00-23:30,,
53.3509762,-6.2511177,restaurant,asian,Thai Spice,,,
53.3914137,-6.3921763,restaurant,italian,Dante's Pizzeria,,,
53.3917416,-6.3925614,restaurant,american,TGI Friday's,,,
53.3422791,-6.2566543,restaurant,italian,Dunne & Crescenzi,Mo-Sa 08:00-23:00; Su 09:00-23:00,,
53.3524902,-6.3925481,restaurant,burger,Gourmet Burger Kitchen,,,
53.3526547,-6.3926602,restaurant,chicken;portuguese,Nando's,,,
53.3381958,-6.2544233,restaurant,french,Marcel's,"Su-Th 12:00-15:00,17:00-22:00; Fr-Sa 12:00+",,
53.4034379,-6.1710160,restaurant,diner,Romayo's,,,
53.3253777,-6.2517595,restaurant,sushi,Michie Sushi,,,
53.3522955,-6.2590685,restaurant,,The Admiral,,,
