@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
64.1455839,-21.9288984,restaurant,,Scandinavian Smørrebrød & brasserie,Mo-Fr 11:30-23:00,,
64.1007603,-21.8810104,restaurant,american,TGI Friday's,,,
64.1009347,-21.8814550,restaurant,pizza,Pizza Hut,,,
64.1467234,-21.9357304,restaurant,international,Kornhlaðan,,,
64.1504005,-21.9438547,restaurant,seafood,Reykjavik Fish,Mo-Su 11:30-22:00,,
64.1250340,-21.8097593,restaurant,american,Ruby Tuesday,,,
64.0770304,-21.9420227,restaurant,ice_cream,Ísgerðin,,,
64.1442763,-21.9356448,restaurant,,Hannesarholt,,,
64.1451287,-21.9082588,restaurant,chinese,Bambus,,,
64.1447404,-21.9077330,restaurant,healthfood,Happ,,,
64.1511479,-21.9443846,restaurant,mediterranean,Casa Grande,,,
64.1413198,-21.9045977,restaurant,,Potturinn og Pannan,,,
64.1297444,-21.8663448,restaurant,buffet,Salatbarinn Buffet Restaurant,"Mo-Fr 11:30-20:00,Sa 11:30-15:00; Dec ""Christmas possibly 14 days off""",,
64.1422728,-21.9052397,restaurant,international,Loving Hut,Mo-Sa 11:00-22:00; Su 16:00-22:00,only,only
64.1474266,-21.9385041,restaurant,,Apotek,,,
64.1467605,-21.9314460,restaurant,Tacos,Tacobarinn,,,
64.1091793,-21.8422894,restaurant,thai,Thai Select,Mo-Fr 11:30-22:00; Sa-Su 1x:00-22:00,,
64.1407039,-21.9146764,restaurant,chinese;seafood,Harry's,Mo-Th 17:30-22:00; Fr-Sa 17:30-23:00; Su 17:30-22:00,,
64.1530234,-21.9493305,restaurant,,Barion Bryggjan,Mo-Th 11:30-22:00; Fr-Sa 11:30-23:00; Su 11:30-22:00,,
64.1456641,-21.9256464,restaurant,indian,Austur Indíafélagið,"Su-Th 18:00-22:00; Fr,Sa 18:00-23:00",,
64.1464589,-21.9362887,restaurant,regional;french,Humarhúsið,"Mo-Sa 11:30-15:00, 17:00-22:00; Su 17:00-22:00",,
64.1466748,-21.9342896,restaurant,italian,Primo,,,
64.1503958,-21.9333604,restaurant,,Smurstöðin,,,
64.1440539,-21.9316788,restaurant,fine_dining,Snaps,,,
64.1044968,-21.8757587,restaurant,,Saffran,,,
64.1309270,-21.8664744,restaurant,,Fresco,,yes,
64.1444824,-21.9099266,restaurant,bar & grill,Bjórgarðurinn,,,
64.1443717,-21.9096144,restaurant,regional,Haust Restaurant,,,
64.1448312,-21.9252418,restaurant,,Durum,,,
64.1382343,-21.9467438,restaurant,regional,Aalto Bistro,"Mo-We 11:30-17:00, Th-Sa 11:30-21:30, Su 11:30-17:00",,
64.1463177,-21.9345903,restaurant,,Ísafold,,,
64.1455896,-21.9179244,restaurant,,Teni Reataurant,,,
64.0886829,-21.9219558,restaurant,,Mathús Garðabæjar,Mo-Su 11:30-23:00,,
64.1507744,-21.9429616,restaurant,,The Harbour Restaurant,,,
64.1452183,-21.9315901,restaurant,seafood,Sjávargrillið,,,
64.1434411,-21.9177763,restaurant,,,,,
64.1484708,-21.9412026,restaurant,,Sæta Svínið,Mo-Su 11:30-23:30,,
64.1451465,-21.9072053,restaurant,burger,Hamborgarafabrikkan,,,
64.1044768,-21.8758467,restaurant,pizza,Eldsmiðjan,,,
64.1464498,-21.9345198,restaurant,sushi;latin,Sushi Social,,,
64.1472884,-21.9339515,restaurant,italian,,,,
64.1465625,-21.9378295,restaurant,seafood,Messinn,,,
64.0631265,-21.9573573,restaurant,,Von Mathús,,,
64.1432095,-21.9149344,restaurant,,,,,
64.1392492,-21.8812284,restaurant,,,,,
64.1427170,-21.9135008,restaurant,,Jörgensen Kitchen and Bar,,,
64.1405946,-21.9197141,restaurant,barbecue;regional,Bruggstofan & Honkítonk BBQ,Mo-Th 14:00-23:00; Fr-Sa 11:30-01:00; Su 11:30-23:00,,
64.1441898,-21.9297323,restaurant,fish,Salka Valka,,,
64.1324723,-21.8727727,restaurant,indian,Hraðlestin,Mo-Fr 11:00-21:00; Sa-Su 17:00-21:00,,
64.1323942,-21.8728366,restaurant,,Viking,,,
64.1319987,-21.8741374,restaurant,chinese,Tian Chinese Restaurant,,,
64.1256841,-21.8634633,restaurant,,Ís-Grill,,,
64.1399975,-21.9006588,restaurant,,Pítan,Mo-Su 11:00-22:00,,
64.1429491,-21.9271934,restaurant,,Rok,Mo-Su 11:30-23:00,,
64.1469665,-21.9371682,restaurant,burger;american,,Mo-Su 11:00-23:00,,
64.0699391,-21.9589682,restaurant,,Gamla vínhúsið,"Mo-Th 12:00-14:00,18:00-21:30;Fr 12:00-14:00,18:00-22:30;Sa 18:00-22:30;Su 18:00-21:30",,
64.1429966,-21.9286334,restaurant,,Kol Kitchen & Bar,We-Su 12:00-23:00,,
64.1464103,-21.9295394,restaurant,,Geiri Smart,,,
64.1453660,-21.9241135,restaurant,indian,Hraðlestin,,,
64.1432926,-21.9172894,restaurant,,Matwerk,,,
64.1435443,-21.9186055,restaurant,seafood,Harry's Restaurant,,,
64.1126799,-21.9025580,restaurant,,Sukho Thai,,,
64.1180874,-21.7962288,restaurant,,Prinsinn,,,
64.1453328,-21.9108977,restaurant,,Thai,,,
64.1399248,-21.8857805,restaurant,mexican,Culiacan,"PH,Mo-Su 11:00-21:00",,
64.1397901,-21.8839006,restaurant,vietnamese,Vietnam,,,
64.1396449,-21.8827033,restaurant,,Sushibarinn,,,
64.1461751,-21.8989327,restaurant,,Wok On,Mo-Fr 11:00-21:00; Sa 12:00-21:00,,
64.1461263,-21.8997266,restaurant,,Bakarí Kaffihús,,,
64.1431570,-21.9141891,restaurant,international,Kröst,Mo-Su 11:00-23:00,,
64.1454378,-21.9283529,restaurant,,,,,
64.1496834,-21.9433458,restaurant,burger,BioBorgari,We-Su 11:30-21:00,yes,
64.1306117,-21.9325927,restaurant,,SATT,,,
64.1440658,-21.9221623,restaurant,,Reykjavik Chips,,,
64.1435445,-21.9185853,restaurant,grill;fish_and_chips;seafood,Harry's,,,
64.1464992,-21.9379344,restaurant,,Icelandic Street Food,,,
64.0883845,-21.9208298,restaurant,asian;coffee,Nü - Asian Fusion,Su-Th 11:30-21:00; Fr-Sa 11:30-22:00,,
64.1509355,-21.9441117,restaurant,fish;burger,SALT Kitchen & Bar,Su-Th 11:30-22:30; Fr-Sa 11:30-23:30,,
64.1431872,-21.9122784,restaurant,thai,,Mo-Th 11:30-21:30; Fr 11:30-22:00; Sa-Su 16:00-22:00,,
64.1299665,-21.8943390,restaurant,thai;noodles,Noodle Station,,,
64.0995328,-21.8838408,restaurant,chicken,Gló,Mo-Fr 11:00-21:00; Sa-Su 11:30-21:00,yes,yes
64.1444589,-21.9256033,restaurant,regional;fish_and_chips,Reykjavik Fish,11:00-22:00,,
64.1496564,-21.9420120,restaurant,sushi,Osushi,,,
64.1171026,-21.7988369,restaurant,asian,Rakang Thai,,,
64.1445363,-21.9224760,restaurant,New_Nordic_Cuisine,Dill,,,
64.0773743,-21.9395187,restaurant,,,,,
64.1453285,-21.9247600,restaurant,steak_house,Reykjavik Meat,"Mo-Fr 11:30-14:00,17:30-22:00; Sa,Su 17:30-23:00",,
64.0963312,-21.8901149,restaurant,,,,,
64.1453543,-21.9277427,restaurant,,,,,
64.0813341,-21.9379767,restaurant,,Milli Hrauna,,,
64.1438537,-21.9192324,restaurant,,Eiriksson Brasserie,,,
64.1501199,-21.9434116,restaurant,burger,Le Kock,Mo-Su 11:30-22:00,,
64.1464497,-21.9380388,restaurant,indian,Austurlandahraðlestin,,,
64.1451145,-21.9245920,restaurant,noodle,Hi Noodle,Mo-Su 11:30-21:00,,
64.1143440,-21.8971980,restaurant,sushi,Tokyo sushi,,,
64.1142619,-21.8956721,restaurant,,Serrano,,,
64.1142896,-21.8960358,restaurant,,Craft Burger Kitchen,,,
64.1432110,-21.9141507,restaurant,international,Skál!,Mo-Su 11:30-23:00,,
64.1456793,-21.8983444,restaurant,pizza,BlackBox,Mo-Fr 11:00-22:00; Sa-Su 12:00-22:00,,
64.1432698,-21.9143228,restaurant,burger;sandwich,Fjárhúsið,Mo-Su 11:00-21:00,,
64.1463101,-21.9398907,restaurant,,Bergsson Mathús,,,
64.1526709,-21.9513221,restaurant,,Matur og Drykkur,,,
64.1433647,-21.9168381,restaurant,,Stökk,Mo-Su 07:30-21:00,,
64.1434900,-21.9164520,restaurant,,Lóa,Mo-Su 15:00-00:00,,
64.0936500,-21.9324791,restaurant,,Sjáland,,,
64.0940881,-21.8087989,restaurant,,27 Mathús & Bar,We-Th 16:00-22:00; Fr 16:00-23:00; Sa-Su 11:30-23:00,,
64.1062298,-21.8552943,restaurant,pizza,Spaðinn,Mo-Su 11:00-23:00,,
64.1463640,-21.9328025,restaurant,,Mama Reykjavík,Mo-Su 11:00-20:00,,yes
64.1326987,-21.8833598,restaurant,,Nútrí Açaí Bar,"Mo-Fr 07:30-19:30, Sa-Su 10:00-18:00",yes,yes
64.1503444,-21.9602462,restaurant,pizza,Pizzan,Mo-Su 10:50-23:30,,
64.1500431,-21.9600070,restaurant,,Zorbian,,,
64.1437000,-21.9183397,restaurant,african,,,,
64.0992579,-21.8743862,restaurant,pizza,Flatbakan,"Mo-Th 11:00-21:00, Fr 11:00-21:30, Sa-Su 12:00-21:00",yes,yes
64.1260898,-21.8213494,restaurant,pizza,Flatbakan,"Mo-Th 11:00-20:30, Sa-Su 12:00-21:00",yes,yes
64.1448862,-21.9256395,restaurant,italian;italian_pizza,Rossopomodoro,,,
64.1393119,-21.8813942,restaurant,pizza,,,,
64.0995990,-21.8837213,restaurant,arab;kebab,Mandi,,,
64.1442293,-21.9692350,restaurant,fast_food,Smass,Sa-Su 12:00-21:00; Mo-Fr 11:30-21:00,,
64.1452881,-21.9277147,restaurant,,ÓX,,,
64.1485309,-21.9417624,restaurant,,Matarkjallarinn,,,
64.1402625,-21.8489882,restaurant,,MiniGarðurinn,,,
64.1484244,-21.9408498,restaurant,,Fjallkonan,Mo-Su 11:30-23:00,,
64.1519904,-21.9515698,restaurant,,Héðinn Kitchen & Bar,,,
64.0776991,-21.9495533,restaurant,sushi,Osushi,Mo-Su 17:00-21:00,yes,
64.1459153,-21.9318540,restaurant,chinese,Dragon Dim Sum,,,
64.1464074,-21.9284409,restaurant,,Gardurinn Klappastigur,Mo-Fr 11:00-18:30; We 11:00-17:00; Sa 12:00-17:00,,
64.1473724,-21.9378009,restaurant,,Hressigarskálinn,,,
64.1426958,-21.9141402,restaurant,,,,,
64.1432007,-21.9148677,restaurant,,,,,
64.1386965,-21.8910179,restaurant,,,,,
64.1661717,-21.7347298,restaurant,,Blik Bistro,,,
64.1110486,-21.9184236,restaurant,,Mossley,,,
