 
43.5159179,16.4273192,,,,,pitch,,,
43.5158648,16.4275393,,,,,pitch,,,
43.5165180,16.4269102,,,,,pitch,,,
43.5139312,16.4213061,,,,,pitch,,,
43.5142932,16.4217546,,,,,pitch,,,
43.5158984,16.4273948,,,,,pitch,,,
43.5140883,16.4257393,,,,,pitch,,,
43.5167826,16.4272169,,,,,pitch,,,
43.5097947,16.4418405,,,,,garden,,,
43.5097309,16.4349042,Crkva Sv. Križa,,,place_of_worship,,christian,,
43.5059181,16.4219916,,,,,garden,,,
43.5042406,16.4228261,,,archaeological_site,,,,,
43.5041344,16.4231215,,,archaeological_site,,,,,
43.5042941,16.4225804,,,,,garden,,,
43.5043083,16.4231875,,,archaeological_site,,,,,
43.5049380,16.4240036,,,,,garden,,,
43.5051465,16.4289415,,,,,garden,,,
43.5127160,16.4421591,,,,,garden,,,
43.5143896,16.4422988,,,,,garden,,,
43.5129681,16.4408465,,,,,garden,,,
43.5134441,16.4412334,,,,,park,,,
43.5132833,16.4393651,,,,,garden,,,
43.5134121,16.4380539,,,,,garden,,,
43.5133790,16.4384692,,,,,garden,,,
43.5131957,16.4389336,,,,,garden,,,
43.5109550,16.4402892,Kruševića Guvno,,,,park,,,
43.5110184,16.4406701,,,,,garden,,,
43.5099984,16.4474862,,,,,garden,,,
43.5102903,16.4738327,,,,,pitch,,,
43.5098895,16.4704252,,,,,pitch,,,
43.5098994,16.4704858,,,,,pitch,,,
43.5065434,16.4690691,,,,,park,,,
43.5087178,16.4728045,,,,,pitch,,,
43.5070554,16.4693838,,,,,park,,,
43.5112156,16.4702542,,,,,pitch,,,
43.5117670,16.4629517,,,,,pitch,,,
43.5109165,16.4698393,,,,,pitch,,,
43.5135125,16.4703966,,,,,pitch,,,
43.5115514,16.4704035,,,,,pitch,,,
43.5135581,16.4703019,,,,,pitch,,,
43.5116740,16.4626559,,,,,pitch,,,
43.5109998,16.4700078,,,,,pitch,,,
43.5083712,16.4684450,,,,,playground,,,
43.5169415,16.4714500,,,,,pitch,,,
43.5169733,16.4714508,,,,,pitch,,,
43.5168441,16.4710104,,,,,pitch,,,
43.5168419,16.4712306,,,,,pitch,,,
43.5159331,16.4724358,,,,,pitch,,,
43.5169813,16.4709418,,,,,park,,,
43.5180991,16.4747440,,,,,park,,,
43.5169941,16.4751102,,,,,dog_park,,,
43.5174537,16.4747565,,,,,park,,,
43.5176776,16.4723782,,,,,pitch,,,
43.5179924,16.4726437,,,,,pitch,,,
43.5178764,16.4725962,,,,,playground,,,
43.5178792,16.4727422,,,,,playground,,,
43.5187213,16.4736740,Spomenik težaku,,memorial,,,,,
43.5191040,16.4705127,,,,,pitch,,,
43.5195539,16.4627329,,,,,pitch,,,
43.5190703,16.4705099,,,,,pitch,,,
43.5195890,16.4627329,,,,,pitch,,,
43.5091644,16.4520019,"SC Gripe, velika dvorana",,,,sports_centre,,,
43.5143579,16.4365112,Park Emanuela Vidovića,,,,park,,,
43.5191724,16.4441699,Stadion Park mladeži,,,,stadium,,,
43.5191560,16.4441657,,,,,pitch,,,
43.5241980,16.4345381,Spaladium Arena,,,,sports_centre,,,
43.5195822,16.4319237,Gradski stadion u Poljudu,,,,stadium,,,
43.5227997,16.4241109,,,,,sports_centre,,,
43.5228029,16.4241109,,,,,pitch,,,
43.5195475,16.4318830,,,,,pitch,,,
43.5150471,16.4277933,NK Dalmatinac,,,,pitch,,,
43.5214350,16.4311205,,,,,sports_centre,,,
43.5091464,16.4364956,,,,,common,,,
