
41.0844336,29.0564773,Rumeli Hisarı,attraction,,,,,,
41.0425870,29.0038953,Kanburun Bahçesi,attraction,,,,,,
41.1206984,29.0701020,Sait Halim Paşa Yalısı,attraction,,,,,,
41.1189172,29.0684191,Erbilgin Yalısı,attraction,,,,,,
41.1188112,29.0641646,Besteci Faik Canselen'in Evi,attraction,,,,,,
41.0056628,28.9751030,Yılanlı Sütun,attraction,column,,,,,
41.0085416,28.9716244,Çemberlitaş Hamamı,attraction,,public_bath,turkish_bath,,,
40.7231769,29.5074119,Helenopolis,attraction,archaeological_site,,,,,
40.7024243,29.6610659,Ereğli Vapur İskelesi,attraction,,,,,,
41.0804593,29.0274469,Akatlar Kültür Merkezi,attraction,,,,,,
41.0185921,28.9707767,Bosphorus Tours Rejsy,attraction,,,,,,
40.9881600,28.8853800,Veliefendi Hipodrumu,attraction,,,,,,
40.8829671,29.0892565,Rüzgar Değirmeni,attraction,,,,,,
41.0026760,28.9763975,,attraction,,,,,,
41.0507108,29.0117042,Yıldız Sarayı,attraction,,,,,,
41.0094909,28.9800290,,attraction,,,,,,
41.0140264,28.9688121,,attraction,,,,,,
41.0095171,28.9620210,,attraction,,,,,,
41.0111020,28.9417970,Molla Gurani Turbesi,attraction,,,,,,
41.0255746,28.9501330,,attraction,,,,,,
41.0262595,28.9516034,,attraction,,,,,,
41.0261959,28.9515028,,attraction,,,,,,
41.0263138,28.9516885,,attraction,,,,,,
41.0200077,28.9585906,,attraction,,,,,,
41.0073893,28.9739484,Binbirdirek Sarnıcı,attraction,,,,,,
41.0093307,28.9716088,,attraction,,,,,,
41.0089023,28.9683154,,attraction,,,,,,
41.0085546,28.9712939,Çemberlitaş Sütunu,attraction,,,,,,
40.9780670,28.8245084,Skyteam Lounge,attraction,,,,,,
41.0485207,28.9925545,,attraction,,,,,,
41.0113817,28.9408685,cuma pazar,attraction,,,,,,
40.8867421,29.1791771,Park,attraction,,,,,,
41.0146409,28.9856774,Gotlar Sütunu,attraction,,,,,,
41.1206302,29.0684655,Aya Nikola Rum Ortodoks Kilisesi,attraction,,,,,,
41.1593880,29.0396946,Surp Hıripsimyans Ermeni Apostok Kilisesi,attraction,,,,,,
41.0155891,28.9702188,نور اوبك,attraction,,,,,,
41.0479500,29.0262218,,attraction,,,,,,
41.1622870,29.0846300,Hz Yuşa Cami,attraction,,,,,,
41.0718288,28.2429906,,attraction,,,,,,
41.0722009,28.2431220,,attraction,,,,,,
41.0389527,28.9869411,Gezi Parkı Fıskiye,attraction,,,,,,
41.0583185,28.9808053,Bomontiada,attraction,,,,,,
41.0103358,29.0166858,Selimiye Hamami,attraction,,,,,,
41.0086939,28.9557286,Laleli,attraction,,,,,,
41.0074547,29.0435884,Terrace Fulya,attraction,,,,,,
41.0073268,28.9862742,Beach,attraction,,,,,,
41.0455958,28.8962110,Turkuazoo,attraction,,,,,,
41.0025313,28.9761476,Bukoleon Sarayi Kalintilari,attraction,,,,,,
41.0036017,28.9787429,,attraction,,,,,,
41.0086071,28.9786695,,attraction,,,,,,
40.9903511,29.0278707,,attraction,,,,,,
41.0617664,28.9426822,Dolphinarium,attraction,,,,,,
41.0341556,28.9839572,فندقنا,attraction,,,,,,
40.9761050,28.8750336,Türk Amerikan Derneği Yabancı Dil Kursları,attraction,,school,,,,
41.0080883,28.9755828,ترام سلطان,attraction,,,,,,
40.9919043,28.9220657,Altinkapi,attraction,,,,,,
41.0278981,28.9717974,,attraction,,,,,,
41.0057459,28.8818346,محطه محمد عاكف ملابس جمله,attraction,,,,,,
41.0085155,28.8858357,مسجد مارتر,attraction,,,,,,
41.0084323,28.8857662,مسجد ماتير,attraction,,,,,,
41.0043096,28.9647068,,attraction,,,,,,
41.0044189,28.9583618,,attraction,,,,,,
41.0061082,28.9219096,Silivrikapı,attraction,,,,,,
40.9901330,29.0249514,,attraction,,,,,,
41.0147801,28.9790412,II. Abdülhamit Çeşmesi,attraction,,,,,,
41.0123632,28.9776407,Sultan Spa and Wellness Center,attraction,,,,,,
41.0111434,28.9779823,Paşa Kapısı,attraction,,,,,,
41.0080019,28.9767691,Cevri Kalfa Çeşmesi,attraction,,,,,,
41.0079844,28.9778746,Milyon Taşı,attraction,,,,,,
41.0082703,28.9779870,Hacı Beşir Ağa Çeşmesi,attraction,,,,,,
41.0103022,28.9784286,Hamidiye Çeşmesi ve Sebili,attraction,,,,,,
41.0036705,28.9287438,Hacı Beşir Ağa Çeşmesi,attraction,,,,,,
41.0124428,28.9674257,Örücüler Hamamı Turkish Bath and Sauna,attraction,,,,,,
41.0337220,28.9404346,Tekfur Sarayı,attraction,,,,,,
41.0332977,28.9443490,Abdullah El Ensari Türbesi,attraction,,,,,,
41.0393410,28.9414828,Ebu Şeybe El-Hudri Türbesi,attraction,,,,,,
41.0397898,28.9426406,Muhammed El-Ensari Türbesi,attraction,,,,,,
40.9997863,28.9274893,Tarihi Hacı Kadın Hamamı,attraction,,,,,,
40.8623461,29.3343936,Dumankaya Adres Lobi,attraction,,,,,,
41.0453789,29.0345122,15 Temmuz Şehitler Köprüsü,attraction,,,,,,
41.0031805,28.9720795,Mehmet Efendi Çeşmesi,attraction,,,,,,
41.0030429,28.9725515,Çoğalzade Rüstem Paşa Çeşmesi,attraction,,,,,,
41.0105966,28.9731818,Pera Spa,attraction,,,,,,
41.0085018,28.9725827,Sultan II. Mahmut Türbesi,attraction,,,,,,
41.0086690,28.9679366,Merzifonlu Kara Mustafa Paşa Medresesi,attraction,,,,,,
