48.8492193,2.2829210,Beaugrenelle - Panoramic,brownfield,,,
48.8404369,2.2771715,Serres,greenhouse_horticulture,,,
48.8399431,2.2767512,Serres,greenhouse_horticulture,,,
48.8480537,2.4084830,,education,,,
48.8181954,2.3375436,Grande Pelouse,grass,,,
48.8574999,2.3472850,,,,water,
48.8373464,2.2923127,,construction,,,
48.8368581,2.2933245,,construction,,,
48.8813406,2.2905313,Promenade Pereire,recreation_ground,,,
48.8596680,2.3405756,Square Michel-Caldaguès,grass,,,
48.8601135,2.3407672,Square Michel-Caldaguès,grass,,,
48.8369325,2.3014593,Réservoir de Grenelle,reservoir,,,
48.8608029,2.3354213,,,,water,
48.8607231,2.3360103,,,,water,
48.8611185,2.3362862,,,,water,
48.8613493,2.3357862,,,,water,
48.8612112,2.3359412,,,,water,
48.8609540,2.3361587,,,,water,
48.8608116,2.3357656,,,,water,
48.8603626,2.3385403,,,,water,
48.8594709,2.3373513,,grass,,,
48.8597336,2.3375194,,grass,,,
48.8593720,2.3384804,,grass,,,
48.8594995,2.3385535,,grass,,,
48.8615683,2.3314319,,grass,,,
48.8626034,2.3322659,,grass,,,
48.8645216,2.3241359,Grand Bassin Octogonal,,,water,
48.8631103,2.3305632,Vivier nord,,,water,
48.8620408,2.3297809,Vivier sud,,,water,
48.8965546,2.3030137,Cimetière sud de Clichy,cemetery,,,
48.8697085,2.3421614,Chambre de Commerce,commercial,,,
48.8655117,2.3439802,,education,,,
48.8516104,2.3566686,Île Saint-Louis,residential,,,islet
48.8558125,2.3521945,,grass,,,
48.8557455,2.3521593,,grass,,,
48.8558869,2.3518948,,grass,,,
48.8559264,2.3517383,,grass,,,
48.8557423,2.3524936,,grass,,,
48.8557665,2.3518421,,grass,,,
48.8556294,2.3524211,,grass,,,
48.8556875,2.3524611,,grass,,,
48.8558175,2.3518657,,grass,,,
48.8546959,2.3459958,Île de la Cité,residential,,,islet
48.8799149,2.3103950,,,,water,
48.8541350,2.3592271,,grass,,,
48.8537315,2.3594219,,grass,,,
48.8541523,2.3597661,,grass,,,
48.8539572,2.3595067,,grass,,,
48.8541683,2.3595382,,grass,,,
48.8428871,2.3505453,Garde Républicaine,military,,,
48.8491860,2.3636419,,grass,,,
48.8650127,2.3613093,Ministère de l'Économie et des Finances (Annexe),construction,,,
48.8602927,2.3574823,,grass,,,
48.8600291,2.3575112,,grass,,,
48.8601273,2.3573179,,grass,,,
48.8583962,2.3631190,,grass,,,
48.8573073,2.3621510,,grass,,,
48.8580274,2.3627026,,grass,,,
48.8574286,2.3624718,,grass,,,
