47.2173058,-1.6443005,,information,,,,,,
47.1858613,-1.5968580,Le Cheviré,hotel,,,,,,
47.2158179,-1.5497989,Musée d'histoire de Nantes,museum,,,,,,
47.2059971,-1.5484193,Pôle Commercial,information,,,,,,
47.2607028,-1.4991035,,information,,,,,,
47.2429915,-1.5779097,Fontaine Wallace,artwork,yes,fountain,,,,
47.2174663,-1.5475347,L'Hôtel,hotel,,,,,,
47.2119887,-1.5644720,Voltaire Opéra,hotel,,,,,,
47.2617671,-1.5477625,,picnic_site,,,,,,
47.2181544,-1.5564028,L'Artichaut,gallery,,cafe,,,,"Galerie, coffee shop"
47.2141701,-1.5463842,Appart City Nantes Cité des Congrès,hotel,,,,,,
47.2285324,-1.6320277,Hôtel Atlantys,hotel,,,,,,
47.2343842,-1.5359389,,viewpoint,,,,,,
47.2150907,-1.5521733,Appart'City Confort Nantes Centre,hotel,,,,,,
47.1846684,-1.6558158,,viewpoint,,,,,,
47.1830314,-1.6541502,,viewpoint,,,,,,
47.2649028,-1.5354340,,picnic_site,,,,,,
47.2367975,-1.5582890,Statue,artwork,,,,,,Statue de saint Jean-Baptiste de La Salle entouré de deux éleves
47.2316557,-1.6114041,Hôtel-restaurant de La Marine,hotel,,restaurant,,,,
47.2007808,-1.5734094,HAB Galerie,gallery,,,,,,
47.2086112,-1.5386344,Résidétapes,guest_house,,,,,,
47.2620931,-1.4943338,Hôtel Campanile Nantes Est,hotel,,,,,,
47.2355208,-1.5359891,,picnic_site,,,,,,
47.2355139,-1.5358816,,picnic_site,,,,,,
47.2483577,-1.5511938,,information,,,,,,Panneau Ecole Centrale de Nantes
47.2154664,-1.5461970,Tour LU,attraction,,,,,,
47.2154849,-1.5457914,Le Lieu Unique,information,,,,,,
47.2007180,-1.5786298,Lunar Tree,artwork,,,,,,Œuvre réalisée dans le cadre de l'édition 2012 de la biennale d'art contemporain Estuaire.
47.2021743,-1.5779282,Arrivée des acadiens en Louisiane,artwork,,,,,,
47.2022629,-1.5778080,Départ des exilés acadiens pour la Nouvelle-Orléans,artwork,,,,,,
47.1872062,-1.4827721,Le Laurier Fleuri,hotel,,,,,,
47.1898627,-1.4897022,Galipy,theme_park,,,,,,
47.2413419,-1.5726773,Barberie,information,,,,,,
47.2050852,-1.5748490,Pôle Commercial Bisson Salorges,information,,,,,,
47.2530951,-1.5639330,Point d'accueil des candidats au permis de conduire,information,,,,,,
47.2427222,-1.5827193,"Breil-Malville, Beauséjour, Sainte-Thérèse, Gaudinière",information,,,,,,
47.2067222,-1.5950418,Pôle Commercial Hauts de Chantenay,information,,,,,,
47.2516208,-1.5672304,Boissisère,information,,,,,,
47.2536809,-1.5635121,Bourgeonnière,information,,,,,,
47.2062069,-1.5879831,,information,,,,,,
47.2065216,-1.5734462,Relais info,information,,,,,,
47.2539058,-1.5658800,Pôle Commercial La Boissière,information,,,,,,
47.2525183,-1.5536148,Bourgeonnière,information,,,,,,
47.2522948,-1.5536145,Relais info,information,,,,,,
47.2484022,-1.5770963,Relais info,information,,,,,,
47.2378138,-1.5859034,Relais infos,information,,,,,,
47.1703734,-1.5751541,,information,,,,,,
47.2067143,-1.5879304,,information,,,,,,
47.2546319,-1.5659389,,information,,,,,,
47.2189283,-1.5502123,Une première porte de ville au 3e siècle.,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 7
47.2187205,-1.5498947,Entre la première et la dernière muraille de ville,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 9
47.2189964,-1.5500547,La porte Saint-Pierre au 15e siècle,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 8
47.2187236,-1.5505345,La porte Saint-Pierre et l'Évêché,information,,,,,,Parcours thématique «Entre Château et Cathédrale» - Étape 6 - Panneau double
47.2434188,-1.4616882,,picnic_site,,,,,,
47.1832659,-1.5302324,GRP Sèvre et Maine,information,,,,,,
47.1823480,-1.5273470,Vaches à Nantes,information,,,,,,
47.1818310,-1.5234506,Vaches de Nantes (highland cattle et nantaise),information,,,,,,
47.2030254,-1.5716747,Hangar 32,information,,,,,,L'exposition permanente du projet urbain de l'île de Nantes
47.2165333,-1.5518558,OKKO Hotels,hotel,,,,,,
47.2271109,-1.5525547,Point relais information,information,,,,,,
47.2253214,-1.5531911,Promenade de l'Erdre,information,,,,,,
47.2278140,-1.5516835,Nantes tour,information,,,,,,
47.1862543,-1.5276297,,information,,,,,,
47.1872149,-1.5335728,,picnic_site,,,,,,
47.2055227,-1.5684870,,viewpoint,,,,,,
47.2146204,-1.5509154,"Un arbre, la forêt…..",artwork,,,,,,
47.1886690,-1.5682658,Maison Radieuse - Le Corbusier,viewpoint,,,,,,
47.2176280,-1.5582541,,viewpoint,,,,,,
47.2182052,-1.5468448,Atelier Alain Le Bras,gallery,,,,,,
47.2070447,-1.5605555,The Zebra Crossing – Regulations and General Directions,attraction,,,,,,
47.2552296,-1.5896962,,picnic_site,,,,,,
47.1839266,-1.5628149,Maison du développement durable de Rezé,information,,,,,,"Lieu d'information sur le mode de vie développement durable : réduction des déchets, bio-diversité...."
47.2140349,-1.5629150,Hôtel Amiral,hotel,,,,,,
47.2187117,-1.5540589,Trois pales d'hélice,artwork,,,,,,
47.2123071,-1.5658435,Le Musée Dobrée,information,,,,,,Panneau hors parcours - panneau double
47.1601076,-1.5967975,B&B Hôtel,hotel,,,,,,
47.2208020,-1.5617779,B&B Hôtel,hotel,,,,,,
47.2331129,-1.6442025,B&B Hôtel,hotel,,,,,,
47.2603257,-1.5128801,Ils sont appuyés contre le ciel,information,,,,,,Panneau hors parcours
47.2602401,-1.5125229,Les Otages,information,,,,,,
47.2144944,-1.5583417,La Loire et ses Affluents,artwork,yes,fountain,,,,
47.2210291,-1.5570148,Halles de Talensac,information,,,,,,
47.2201853,-1.5445910,,information,,,,,,
47.2201936,-1.5445880,,information,,,,,,
47.2213018,-1.5433904,,artwork,,,,,,
47.2203570,-1.5448490,Salle Hectot,gallery,,,,,,
47.2189248,-1.5429010,Volière,attraction,,,,,,
47.2212697,-1.5429960,"Carte Simplifiée des Landes, Bois, Forêts, Marais et Dunes à la fin du XVIIIe siècle",information,,,,,,
47.1999667,-1.5847368,Moutons de Belle-Île,zoo,,,,,,
47.1993906,-1.5866356,Vierge à l'enfant,artwork,,,,,,
47.2056999,-1.6058393,Algues,artwork,,,,,,
47.2253848,-1.5828594,La Sculpture,artwork,,,,,,
