45.7376655,4.8059942,,viewpoint,,,,,,
45.7520027,4.8215949,Saint-Laurent de Choulans Basilique funéraire,information,,,,,,
45.7730688,4.8014703,,artwork,,,,,,
45.7878699,4.8475339,Belvédère de Montessuy,viewpoint,,,,,,
45.7743658,4.8359891,Sully Prudhomme,artwork,,,,,,
45.7568424,4.8433713,La taverne Gutenberg,museum,,,,,,
45.7411968,4.8193219,,information,,,,,,
45.7694279,4.8302862,,artwork,,fountain,,,,
45.7694273,4.8304569,,artwork,,fountain,,,,
45.7348159,4.7797044,Les Razes,information,,,,,,
45.7413314,4.7879264,Vallon des Sources,information,,,,,,
45.7484440,4.8280909,Ibis,hotel,,,,,,
45.7461545,4.8645432,Galerie des Tuiliers,gallery,,,,,,
45.7633726,4.8582313,La Main Tendue d’Arman,artwork,,,,,,
45.7624766,4.8581025,,information,,,,,,
45.7615067,4.8272594,Hôtel d'Estaing,attraction,building,,,,,
45.7593058,4.8232050,Villa Maïa,hotel,,,,,,
45.7595367,4.8263887,Monument à Laurent Mourguet,artwork,,,,,,
45.7638806,4.8721228,Hôtel d'Alsace,hotel,,,,,,
45.7413734,4.8154811,Novotel Lyon Confluence,hotel,,,,,,
45.7618612,4.8269888,Place de la Basoche,attraction,,,,,,
45.7857422,4.8639932,La Feyssine Parc Naturel Urbain,information,,,,,,
45.7771060,4.8336847,Maison des Canuts,museum,,,,,,
45.7685550,4.8278679,Hôtel Saint-Vincent,hotel,,,,,,
45.7667398,4.8333633,Carpeaux au travail,artwork,,,,,,
45.7669377,4.8338932,Démocrite méditant sur le siège de l'âme,artwork,,,,,,
45.7668647,4.8338686,L'Ombre,artwork,,,,,,
45.7668003,4.8339169,Le joueur de flûte,artwork,,,,,,
45.7666431,4.8332771,,artwork,,,,,,
45.7667255,4.8340227,,artwork,,,,,,
45.7669509,4.8332261,,artwork,,,,,,
45.7670342,4.8339785,,artwork,,,,,,
45.7472312,4.8065018,,information,,,,,,
45.7729786,4.7970839,Service municipal des objets trouvés de la Ville de Lyon,information,,,,,,
45.7802761,4.8200923,,artwork,,,,,,
45.7827497,4.8753043,Cosinus hyperbolique 3 arches,artwork,,,,,,
45.7836545,4.7937479,,artwork,,,,,,
45.7730125,4.7922877,B&b Hôtel Lyon Ouest Tassin,hotel,,,,,,
45.7720585,4.7911934,Holiday Inn Lyon - Vaise,hotel,,,,,,
45.7571143,4.8417535,Atelier An.Berto,gallery,,,,,,"Galerie associative et atelier de création (vêtements, bijoux et accessoires)"
45.7449158,4.8158298,,picnic_site,,,,,,
45.7406263,4.8339468,Q7 Lodge Appart Hôtel,hotel,,,,,,
45.7757109,4.8374573,,viewpoint,,,,,,
45.7370933,4.8054012,Statue de Marie,artwork,,,,,,Vierge à l’enfant
45.7609435,4.8307512,Les Bateaux Lyonnais,attraction,,,,,,Point d'embarcadère de croisières à Lyon
45.7764157,4.8073983,"Bienvenue au jardin Roquette, Un jardin expérimental",information,,,,,,
45.7801248,4.8353898,Atelier Mattelon,museum,,,,,,
45.7801305,4.7790581,Maison d'Anthouard,hotel,,,,,,
45.7686534,4.8211368,,viewpoint,,,,,,
45.7473421,4.8245430,Hôtel Berlioz,hotel,,,,,,
45.7603351,4.8195517,,viewpoint,,,,,,
45.7515583,4.8294635,La Banquette Bleue,gallery,,,,,,Association d'artistes et d'artisans d'art
45.7593918,4.8032127,,picnic_site,,,,,,
45.7680766,4.8190664,Appartement des subsistances,apartment,,,,,,
45.7607742,4.8414081,Sadi Carnot,artwork,,,,,,
45.7604890,4.8266828,,information,,,,,,
45.7349154,4.8727564,,artwork,,,,,,J.C 91
45.7351021,4.8729497,,artwork,,,,,,
45.7588583,4.8369033,InterContinental Lyon - Hotel Dieu,hotel,,,,,,
45.7600362,4.8231111,Espace culturel du christianisme à Lyon,museum,,,,,,
45.7333106,4.8339839,Hommage aux travailleurs de l'usine Mure,artwork,,,,,,"""Ici fut inventée la préfabrication des armatures pour béton armé, innovation décisive dans l'histoire des techniques de construction."""
45.7777178,4.8228550,,artwork,,,,,,
45.7515932,4.8543123,Musée des Moulages,museum,,,,,,Hors horaires pour les groupes sur RDV.
